y,preds,name,type,cell_type_label,disease
0.0,0,PHYH,test,mesenchymal stem cell,RA
0.0,0,ELANE,test,mesenchymal stem cell,RA
0.0,0,CAMK1D,test,mesenchymal stem cell,RA
0.0,0,ABL2,test,mesenchymal stem cell,RA
0.0,0,PLOD1,test,mesenchymal stem cell,RA
0.0,0,ARL2,test,mesenchymal stem cell,RA
0.0,0,SOD1,test,mesenchymal stem cell,RA
0.0,0,DCLK1,test,mesenchymal stem cell,RA
0.0,0,LATS1,test,mesenchymal stem cell,RA
1.0,0,PDGFRB,test,mesenchymal stem cell,RA
1.0,0,IL6R,test,mesenchymal stem cell,RA
1.0,0,TUBB4B,test,mesenchymal stem cell,RA
1.0,0,PTGS1,test,mesenchymal stem cell,RA
1.0,0,POLA2,test,mesenchymal stem cell,RA
0.0,0,PSMB5,test,mesenchymal stem cell,RA
0.0,0,MAP4K5,test,mesenchymal stem cell,RA
0.0,0,F3,test,mesenchymal stem cell,RA
0.0,0,COX7A1,test,mesenchymal stem cell,RA
0.0,0,ITGB1,test,mesenchymal stem cell,RA
0.0,0,PTGIR,test,mesenchymal stem cell,RA
0.0,0,THRB,test,mesenchymal stem cell,RA
0.0,0,S100A6,test,mesenchymal stem cell,RA
0.0,0,SIK2,test,mesenchymal stem cell,RA
0.0,0,PLK2,test,mesenchymal stem cell,RA
0.0,0,GLA,test,mesenchymal stem cell,RA
0.0,0,PLCXD3,test,mesenchymal stem cell,RA
0.0,0,PRPF4B,test,mesenchymal stem cell,RA
0.0,0,PIK3CA,test,mesenchymal stem cell,RA
0.0,0,P4HB,test,mesenchymal stem cell,RA
0.0,0,ALDH6A1,test,mesenchymal stem cell,RA
0.0,0,SLC7A8,test,mesenchymal stem cell,RA
0.0,0,VKORC1L1,test,mesenchymal stem cell,RA
0.0,0,EIF2AK2,test,mesenchymal stem cell,RA
0.0,0,STK35,test,mesenchymal stem cell,RA
0.0,0,TGFBR2,test,mesenchymal stem cell,RA
0.0,0,EZH1,test,mesenchymal stem cell,RA
0.0,0,HSPA8,test,mesenchymal stem cell,RA
0.0,0,INSR,test,mesenchymal stem cell,RA
0.0,0,KCNB1,test,mesenchymal stem cell,RA
0.0,0,ESD,test,mesenchymal stem cell,RA
0.0,0,TPT1,test,mesenchymal stem cell,RA
0.0,0,AXL,test,mesenchymal stem cell,RA
0.0,0,GSTP1,test,mesenchymal stem cell,RA
0.0,0,F10,test,mesenchymal stem cell,RA
0.0,0,RXRA,test,mesenchymal stem cell,RA
0.0,0,ATF6,test,mesenchymal stem cell,RA
0.0,0,HOXA10,test,mesenchymal stem cell,RA
0.0,0,MAP3K6,test,mesenchymal stem cell,RA
0.0,0,EEF2,test,mesenchymal stem cell,RA
0.0,0,MAP2K6,test,mesenchymal stem cell,RA
0.0,0,PLAUR,test,mesenchymal stem cell,RA
0.0,0,ULK2,test,mesenchymal stem cell,RA
0.0,0,ATF2,test,mesenchymal stem cell,RA
0.0,0,GSTM2,test,mesenchymal stem cell,RA
0.0,0,ERO1B,test,mesenchymal stem cell,RA
0.0,0,SLC9A1,test,mesenchymal stem cell,RA
0.0,0,COQ8A,test,mesenchymal stem cell,RA
0.0,0,ATP2B4,test,mesenchymal stem cell,RA
0.0,0,SLC16A4,test,mesenchymal stem cell,RA
1.0,0,PPIA,test,mesenchymal stem cell,RA
0.0,0,BCHE,test,mesenchymal stem cell,RA
0.0,0,NR1H3,test,mesenchymal stem cell,RA
0.0,0,MMP2,test,mesenchymal stem cell,RA
0.0,0,CCT3,test,mesenchymal stem cell,RA
0.0,0,IGF1R,test,mesenchymal stem cell,RA
0.0,0,AKR1C1,test,mesenchymal stem cell,RA
0.0,0,PLOD3,test,mesenchymal stem cell,RA
0.0,0,EZH2,test,mesenchymal stem cell,RA
0.0,0,KCNA2,test,mesenchymal stem cell,RA
0.0,0,GLS,test,mesenchymal stem cell,RA
0.0,0,PTGDS,test,mesenchymal stem cell,RA
0.0,0,SRP14,test,mesenchymal stem cell,RA
0.0,0,IGF2R,test,mesenchymal stem cell,RA
0.0,0,BHMT2,test,mesenchymal stem cell,RA
0.0,0,CASP3,test,mesenchymal stem cell,RA
0.0,0,FTO,test,mesenchymal stem cell,RA
0.0,0,SDHD,test,mesenchymal stem cell,RA
0.0,0,CLK1,test,mesenchymal stem cell,RA
0.0,0,EEF1A1,test,mesenchymal stem cell,RA
0.0,0,ATP6V0E1,test,mesenchymal stem cell,RA
0.0,0,RANBP1,test,mesenchymal stem cell,RA
0.0,0,PANX1,test,mesenchymal stem cell,RA
0.0,0,PIP4K2B,test,mesenchymal stem cell,RA
0.0,0,TAOK1,test,mesenchymal stem cell,RA
0.0,0,MAPK6,test,mesenchymal stem cell,RA
0.0,0,ADA,test,mesenchymal stem cell,RA
0.0,0,MGST1,test,mesenchymal stem cell,RA
0.0,0,RPL10,test,mesenchymal stem cell,RA
0.0,0,ALDH1A1,test,mesenchymal stem cell,RA
0.0,0,AMD1,test,mesenchymal stem cell,RA
0.0,0,KCND2,test,mesenchymal stem cell,RA
0.0,0,NOLC1,test,mesenchymal stem cell,RA
0.0,0,MT-ATP6,test,mesenchymal stem cell,RA
0.0,0,PTPRS,test,mesenchymal stem cell,RA
0.0,0,RPL14,test,mesenchymal stem cell,RA
0.0,0,VCAM1,test,mesenchymal stem cell,RA
0.0,0,GLRX,test,mesenchymal stem cell,RA
0.0,0,F2R,test,mesenchymal stem cell,RA
0.0,0,PRKD1,test,mesenchymal stem cell,RA
1.0,0,PDE10A,test,mesenchymal stem cell,RA
1.0,0,TUBB,test,mesenchymal stem cell,RA
0.0,0,ADH1A,test,mesenchymal stem cell,RA
0.0,0,NT5E,test,mesenchymal stem cell,RA
0.0,0,DDX39B,test,mesenchymal stem cell,RA
0.0,0,SIVA1,test,mesenchymal stem cell,RA
0.0,0,MAP4K4,test,mesenchymal stem cell,RA
0.0,0,NEK1,test,mesenchymal stem cell,RA
0.0,0,C1S,test,mesenchymal stem cell,RA
0.0,0,FGFR4,test,mesenchymal stem cell,RA
0.0,0,RPL18,test,mesenchymal stem cell,RA
0.0,0,SLC16A1,test,mesenchymal stem cell,RA
0.0,0,NCOA2,test,mesenchymal stem cell,RA
0.0,0,CKS1B,test,mesenchymal stem cell,RA
1.0,0,PDE4D,test,mesenchymal stem cell,RA
0.0,0,RACK1,test,mesenchymal stem cell,RA
0.0,0,TXNRD1,test,mesenchymal stem cell,RA
0.0,0,PDIA3,test,mesenchymal stem cell,RA
1.0,0,TNFSF14,test,mesenchymal stem cell,RA
0.0,0,DPYSL2,test,mesenchymal stem cell,RA
0.0,0,RPS18,test,mesenchymal stem cell,RA
0.0,0,SHMT1,test,mesenchymal stem cell,RA
0.0,0,COX7C,test,mesenchymal stem cell,RA
1.0,0,PDE5A,test,mesenchymal stem cell,RA
0.0,0,ATP6V1C1,test,mesenchymal stem cell,RA
0.0,0,SLC25A12,test,mesenchymal stem cell,RA
1.0,0,FKBP1A,test,mesenchymal stem cell,RA
0.0,0,LRP1,test,mesenchymal stem cell,RA
0.0,0,KCNH1,test,mesenchymal stem cell,RA
1.0,0,IL6,test,mesenchymal stem cell,RA
0.0,0,FN1,test,mesenchymal stem cell,RA
0.0,0,CKM,test,mesenchymal stem cell,RA
0.0,0,SIGMAR1,test,mesenchymal stem cell,RA
0.0,0,HSP90AA1,test,mesenchymal stem cell,RA
0.0,0,HADHA,test,mesenchymal stem cell,RA
0.0,0,SLK,test,mesenchymal stem cell,RA
0.0,0,SLC38A2,test,mesenchymal stem cell,RA
0.0,0,MME,test,mesenchymal stem cell,RA
0.0,0,ABCA1,test,mesenchymal stem cell,RA
0.0,0,ANXA1,test,mesenchymal stem cell,RA
0.0,0,SOD2,test,mesenchymal stem cell,RA
0.0,0,CLEC3B,test,mesenchymal stem cell,RA
0.0,0,HP,test,mesenchymal stem cell,RA
0.0,0,ALDH7A1,test,mesenchymal stem cell,RA
0.0,0,NID1,test,mesenchymal stem cell,RA
0.0,0,PRDX1,test,mesenchymal stem cell,RA
0.0,0,ALDH3A2,test,mesenchymal stem cell,RA
0.0,0,APRT,test,mesenchymal stem cell,RA
0.0,0,OAZ1,test,mesenchymal stem cell,RA
0.0,0,JDP2,test,mesenchymal stem cell,RA
0.0,0,EPAS1,test,mesenchymal stem cell,RA
0.0,0,PAK3,test,mesenchymal stem cell,RA
0.0,0,KHSRP,test,mesenchymal stem cell,RA
0.0,0,B4GALT1,test,mesenchymal stem cell,RA
0.0,0,GSTA4,test,mesenchymal stem cell,RA
0.0,0,MOCS2,test,mesenchymal stem cell,RA
0.0,0,RFK,test,mesenchymal stem cell,RA
0.0,0,NUCB1,test,mesenchymal stem cell,RA
0.0,0,SERPINF1,test,mesenchymal stem cell,RA
0.0,0,RPSA,test,mesenchymal stem cell,RA
0.0,0,COMT,test,mesenchymal stem cell,RA
0.0,0,ALDH1A3,test,mesenchymal stem cell,RA
0.0,0,MARK1,test,mesenchymal stem cell,RA
0.0,0,SRI,test,mesenchymal stem cell,RA
0.0,0,TPT1,test,mesothelial cell,RA
1.0,0,TUBB4B,test,mesothelial cell,RA
0.0,0,EEF1A1,test,mesothelial cell,RA
0.0,0,RPL10,test,mesothelial cell,RA
0.0,0,ESD,test,mesothelial cell,RA
1.0,0,TUBB,test,mesothelial cell,RA
0.0,0,SOD1,test,mesothelial cell,RA
0.0,0,EPHA2,test,mesothelial cell,RA
0.0,0,PEBP1,test,mesothelial cell,RA
0.0,0,RPL18,test,mesothelial cell,RA
0.0,0,CDK9,test,mesothelial cell,RA
0.0,0,ALDH7A1,test,mesothelial cell,RA
0.0,0,MT-CO2,test,mesothelial cell,RA
0.0,0,ALDH3A2,test,mesothelial cell,RA
0.0,0,GSTO1,test,mesothelial cell,RA
0.0,0,EPAS1,test,mesothelial cell,RA
0.0,0,GSTM4,test,mesothelial cell,RA
0.0,0,GLS,test,mesothelial cell,RA
0.0,0,ACADM,test,mesothelial cell,RA
0.0,0,SLC38A2,test,mesothelial cell,RA
0.0,0,ACOX1,test,mesothelial cell,RA
0.0,0,ATP6V1D,test,mesothelial cell,RA
0.0,0,MGST1,test,mesothelial cell,RA
0.0,0,EEF2,test,mesothelial cell,RA
0.0,0,DPYSL2,test,mesothelial cell,RA
0.0,0,GAPDH,test,mesothelial cell,RA
0.0,0,EGLN1,test,mesothelial cell,RA
0.0,0,CADPS2,test,mesothelial cell,RA
0.0,0,RPL14,test,mesothelial cell,RA
0.0,0,ALDH6A1,test,mesothelial cell,RA
0.0,0,QPRT,test,mesothelial cell,RA
0.0,0,GLRX2,test,mesothelial cell,RA
0.0,0,ATP2B1,test,mesothelial cell,RA
0.0,0,SLC7A8,test,mesothelial cell,RA
0.0,0,HIBADH,test,mesothelial cell,RA
0.0,0,S100A6,test,mesothelial cell,RA
0.0,0,ATP6V1H,test,mesothelial cell,RA
0.0,0,FARS2,test,mesothelial cell,RA
0.0,0,MARK3,test,mesothelial cell,RA
0.0,0,UGCG,test,mesothelial cell,RA
0.0,0,SLC25A5,test,mesothelial cell,RA
0.0,0,CLK1,test,mesothelial cell,RA
0.0,0,NEIL1,test,mesothelial cell,RA
0.0,0,ACTN1,test,mesothelial cell,RA
0.0,0,HSPD1,test,mesothelial cell,RA
0.0,0,ALDH9A1,test,mesothelial cell,RA
0.0,0,ALDH1A3,test,mesothelial cell,RA
0.0,0,ATOX1,test,mesothelial cell,RA
0.0,0,TFRC,test,mesothelial cell,RA
0.0,0,DDX39B,test,mesothelial cell,RA
0.0,0,NQO1,test,mesothelial cell,RA
0.0,0,SDC2,test,mesothelial cell,RA
0.0,0,PLA2G2A,test,mesothelial cell,RA
0.0,0,TPI1,test,mesothelial cell,RA
0.0,0,COX7B,test,mesothelial cell,RA
0.0,0,FGF1,test,mesothelial cell,RA
0.0,0,CPNE1,test,mesothelial cell,RA
0.0,0,GLB1,test,mesothelial cell,RA
0.0,0,HNRNPA2B1,test,mesothelial cell,RA
0.0,0,P4HB,test,mesothelial cell,RA
1.0,0,FKBP1A,test,mesothelial cell,RA
0.0,0,MAP4K5,test,mesothelial cell,RA
0.0,0,RPS6KA3,test,mesothelial cell,RA
0.0,0,PRDX2,test,mesothelial cell,RA
0.0,0,HADHA,test,mesothelial cell,RA
0.0,0,TXNRD1,test,mesothelial cell,RA
0.0,0,VIM,test,mesothelial cell,RA
0.0,0,PSMB5,test,mesothelial cell,RA
0.0,0,ACTG1,test,mesothelial cell,RA
1.0,0,PDE7B,test,mesothelial cell,RA
0.0,0,MT-ATP6,test,mesothelial cell,RA
1.0,0,PTGS1,test,mesothelial cell,RA
1.0,0,TNFSF14,test,mesothelial cell,RA
1.0,0,IL6R,test,mesothelial cell,RA
1.0,0,KEAP1,test,mesothelial cell,RA
1.0,0,DDB1,test,mesothelial cell,RA
1.0,0,FDPS,test,mesothelial cell,RA
1.0,0,RBX1,test,mesothelial cell,RA
1.0,0,MAP2K2,test,mesothelial cell,RA
0.0,0,HMGB1,test,mesothelial cell,RA
0.0,0,SRI,test,mesothelial cell,RA
0.0,0,DHCR7,test,mesothelial cell,RA
0.0,0,SLC16A1,test,mesothelial cell,RA
0.0,0,RPS18,test,mesothelial cell,RA
0.0,0,CARS2,test,mesothelial cell,RA
0.0,0,LGALS1,test,mesothelial cell,RA
0.0,0,AKR1A1,test,mesothelial cell,RA
0.0,0,PIM3,test,mesothelial cell,RA
0.0,0,PDIA3,test,mesothelial cell,RA
0.0,0,VLDLR,test,mesothelial cell,RA
0.0,0,PLK2,test,mesothelial cell,RA
0.0,0,SOD2,test,mesothelial cell,RA
0.0,0,DYRK1A,test,mesothelial cell,RA
0.0,0,SIK2,test,mesothelial cell,RA
0.0,0,AMD1,test,mesothelial cell,RA
0.0,0,RPSA,test,mesothelial cell,RA
0.0,0,TRAPPC3,test,mesothelial cell,RA
0.0,0,ERBB2,test,mesothelial cell,RA
0.0,0,C1S,test,mesothelial cell,RA
0.0,0,ITGB1,test,mesothelial cell,RA
0.0,0,GSTM3,test,mesothelial cell,RA
0.0,0,C1R,test,mesothelial cell,RA
0.0,0,SDHD,test,mesothelial cell,RA
0.0,0,AXL,test,mesothelial cell,RA
0.0,0,CSRP1,test,mesothelial cell,RA
0.0,0,COX7C,test,mesothelial cell,RA
0.0,0,MAP4K4,test,mesothelial cell,RA
0.0,0,DGKH,test,mesothelial cell,RA
0.0,0,MOCS2,test,mesothelial cell,RA
0.0,0,COX5B,test,mesothelial cell,RA
0.0,0,PAPSS1,test,mesothelial cell,RA
0.0,0,SRP14,test,mesothelial cell,RA
0.0,0,VCAM1,test,mesothelial cell,RA
0.0,0,TGFBR2,test,mesothelial cell,RA
0.0,0,FDXR,test,mesothelial cell,RA
0.0,0,SHMT2,test,mesothelial cell,RA
0.0,0,SERPINF1,test,mesothelial cell,RA
0.0,0,VTN,test,mesothelial cell,RA
0.0,0,RACK1,test,mesothelial cell,RA
0.0,0,STK16,test,mesothelial cell,RA
0.0,0,TUBA1A,test,mesothelial cell,RA
0.0,0,CTNNB1,test,mesothelial cell,RA
0.0,0,NUCB1,test,mesothelial cell,RA
0.0,0,PI4KB,test,mesothelial cell,RA
0.0,0,MGST2,test,mesothelial cell,RA
0.0,0,HP,test,mesothelial cell,RA
0.0,0,APP,test,mesothelial cell,RA
0.0,0,ATP6V0B,test,mesothelial cell,RA
0.0,0,ALKBH3,test,mesothelial cell,RA
0.0,0,ATP2B4,test,mesothelial cell,RA
0.0,0,RANBP1,test,mesothelial cell,RA
0.0,0,EBP,test,mesothelial cell,RA
0.0,0,COQ8A,test,mesothelial cell,RA
0.0,0,LRP1,test,mesothelial cell,RA
0.0,0,CPE,test,mesothelial cell,RA
0.0,0,CTSL,test,mesothelial cell,RA
0.0,0,ULK2,test,mesothelial cell,RA
0.0,0,SIVA1,test,mesothelial cell,RA
0.0,0,APRT,test,mesothelial cell,RA
0.0,0,PLAUR,test,mesothelial cell,RA
0.0,0,NGF,test,mesothelial cell,RA
0.0,0,CA9,test,mesothelial cell,RA
0.0,0,CKS1B,test,mesothelial cell,RA
0.0,0,TOP1,test,mesothelial cell,RA
0.0,0,KCNB1,test,mesothelial cell,RA
0.0,0,ITPR2,test,mesothelial cell,RA
0.0,0,EIF2AK2,test,mesothelial cell,RA
0.0,0,FLNA,test,mesothelial cell,RA
0.0,0,GSTK1,test,mesothelial cell,RA
0.0,0,PRKD1,test,mesothelial cell,RA
0.0,0,PRDX1,test,mesothelial cell,RA
0.0,0,ANXA1,test,mesothelial cell,RA
0.0,0,IMPA1,test,mesothelial cell,RA
0.0,0,PDXK,test,mesothelial cell,RA
0.0,0,QDPR,test,mesothelial cell,RA
0.0,0,SLK,test,mesothelial cell,RA
0.0,0,NADSYN1,test,mesothelial cell,RA
0.0,0,HNRNPK,test,mesothelial cell,RA
0.0,0,NOLC1,test,mesothelial cell,RA
0.0,0,ALDOA,test,mesothelial cell,RA
0.0,0,SF1,test,mesothelial cell,RA
0.0,0,BLVRB,test,mesothelial cell,RA
0.0,0,DPYD,test,mesothelial cell,RA
0.0,0,KRT8,test,mesothelial cell,RA
0.0,0,COMT,test,mesothelial cell,RA
0.0,0,ISYNA1,test,mesothelial cell,RA
0.0,0,GSTP1,test,mesothelial cell,RA
0.0,0,PHGDH,test,mesothelial cell,RA
0.0,0,DSP,test,mesothelial cell,RA
0.0,0,CSNK2A1,test,mesothelial cell,RA
0.0,0,MAP3K13,test,mesothelial cell,RA
0.0,0,HSPA8,test,mesothelial cell,RA
0.0,0,ACP1,test,mesothelial cell,RA
0.0,0,FUBP1,test,mesothelial cell,RA
0.0,0,GOT1,test,mesothelial cell,RA
0.0,0,BCHE,test,mesothelial cell,RA
0.0,0,HSP90AA1,test,mesothelial cell,RA
0.0,0,COX6B1,test,mesothelial cell,RA
0.0,0,TSPO,test,mesothelial cell,RA
0.0,0,CCT3,test,mesothelial cell,RA
0.0,0,VEGFB,test,mesothelial cell,RA
0.0,0,ATP6V0E1,test,mesothelial cell,RA
0.0,0,IDH3G,test,mesothelial cell,RA
1.0,0,PPIA,test,mesothelial cell,RA
0.0,0,ECHS1,test,mesothelial cell,RA
0.0,0,B4GALT1,test,mesothelial cell,RA
0.0,0,ARL2,test,mesothelial cell,RA
1.0,0,JAK3,test,microglial cell,RA
0.0,0,CAMKK1,test,microglial cell,RA
0.0,0,XPO1,test,microglial cell,RA
1.0,0,CCR1,test,microglial cell,RA
0.0,0,COX6B1,test,microglial cell,RA
0.0,0,KCNQ3,test,microglial cell,RA
1.0,0,POLD4,test,microglial cell,RA
0.0,0,MT-CO2,test,microglial cell,RA
0.0,0,FCER1A,test,microglial cell,RA
0.0,0,HSPD1,test,microglial cell,RA
0.0,0,MTHFR,test,microglial cell,RA
0.0,0,PIK3CB,test,microglial cell,RA
0.0,0,MARK3,test,microglial cell,RA
0.0,0,JDP2,test,microglial cell,RA
0.0,0,PLD2,test,microglial cell,RA
0.0,0,ATP6V1C1,test,microglial cell,RA
0.0,0,C5AR1,test,microglial cell,RA
0.0,0,MAPK7,test,microglial cell,RA
0.0,0,PLA2G2A,test,microglial cell,RA
0.0,0,TPI1,test,microglial cell,RA
0.0,0,KCNMA1,test,microglial cell,RA
0.0,0,ATP6V1H,test,microglial cell,RA
0.0,0,ATP6V1B2,test,microglial cell,RA
0.0,0,NCF4,test,microglial cell,RA
0.0,0,EEF1A1,test,microglial cell,RA
0.0,0,UGCG,test,microglial cell,RA
0.0,0,CLK1,test,microglial cell,RA
0.0,0,RHO,test,microglial cell,RA
0.0,0,ATP6V0A1,test,microglial cell,RA
0.0,0,PDXK,test,microglial cell,RA
0.0,0,NADSYN1,test,microglial cell,RA
0.0,0,PRKACA,test,microglial cell,RA
0.0,0,ITGAX,test,microglial cell,RA
0.0,0,AKR1B1,test,microglial cell,RA
0.0,0,ATP6V0B,test,microglial cell,RA
0.0,0,ALDOA,test,microglial cell,RA
0.0,0,SLC25A5,test,microglial cell,RA
0.0,0,TKT,test,microglial cell,RA
0.0,0,GLRX,test,microglial cell,RA
0.0,0,DPYD,test,microglial cell,RA
0.0,0,RENBP,test,microglial cell,RA
0.0,0,MR1,test,microglial cell,RA
0.0,0,LGALS1,test,microglial cell,RA
0.0,0,QPRT,test,microglial cell,RA
0.0,0,TFRC,test,microglial cell,RA
0.0,0,GLB1,test,microglial cell,RA
0.0,0,SLC7A8,test,microglial cell,RA
1.0,0,TUBB2A,test,microglial cell,RA
0.0,0,OAZ1,test,microglial cell,RA
0.0,0,HMGB1,test,microglial cell,RA
0.0,0,RPS6KA3,test,microglial cell,RA
0.0,0,ADAM28,test,microglial cell,RA
0.0,0,HADHA,test,microglial cell,RA
0.0,0,TBXAS1,test,microglial cell,RA
0.0,0,IGF2R,test,microglial cell,RA
1.0,0,TYK2,test,microglial cell,RA
1.0,0,TNF,test,microglial cell,RA
0.0,0,ALDH3A1,test,microglial cell,RA
1.0,0,SYK,test,microglial cell,RA
1.0,0,ALOX5,test,microglial cell,RA
1.0,0,IL6R,test,microglial cell,RA
1.0,0,CSF1R,test,microglial cell,RA
1.0,0,TUBB,test,microglial cell,RA
1.0,0,CSF2RB,test,microglial cell,RA
1.0,0,RBX1,test,microglial cell,RA
1.0,0,PPIA,test,microglial cell,RA
0.0,0,ITGB1,test,microglial cell,RA
0.0,0,LATS1,test,microglial cell,RA
0.0,0,TTLL3,test,microglial cell,RA
0.0,0,AMD1,test,microglial cell,RA
0.0,0,MT-ATP6,test,microglial cell,RA
0.0,0,BMP2K,test,microglial cell,RA
0.0,0,PDPK1,test,microglial cell,RA
0.0,0,LCN1,test,microglial cell,RA
0.0,0,PGK1,test,microglial cell,RA
0.0,0,NAGPA,test,microglial cell,RA
0.0,0,HNRNPA2B1,test,microglial cell,RA
0.0,0,AKR1A1,test,microglial cell,RA
0.0,0,KRT6A,test,microglial cell,RA
0.0,0,STK38L,test,microglial cell,RA
0.0,0,HDAC8,test,microglial cell,RA
0.0,0,ASGR2,test,microglial cell,RA
0.0,0,MKNK1,test,microglial cell,RA
0.0,0,SOD2,test,microglial cell,RA
0.0,0,ABCC5,test,microglial cell,RA
0.0,0,OXSR1,test,microglial cell,RA
0.0,0,PDK1,test,microglial cell,RA
0.0,0,MARK2,test,microglial cell,RA
0.0,0,FES,test,microglial cell,RA
0.0,0,SHMT1,test,microglial cell,RA
0.0,0,KCNQ1,test,microglial cell,RA
0.0,0,ATP6V1A,test,microglial cell,RA
0.0,0,RACK1,test,microglial cell,RA
0.0,0,ELOVL5,test,microglial cell,RA
0.0,0,TOP1,test,microglial cell,RA
0.0,0,DPYSL2,test,microglial cell,RA
0.0,0,TPT1,test,microglial cell,RA
0.0,0,ITPR2,test,microglial cell,RA
0.0,0,CDK9,test,microglial cell,RA
0.0,0,C1QB,test,microglial cell,RA
0.0,0,PRKCE,test,microglial cell,RA
0.0,0,PANX1,test,microglial cell,RA
0.0,0,NCS1,test,microglial cell,RA
0.0,0,OGDH,test,microglial cell,RA
0.0,0,COMT,test,microglial cell,RA
0.0,0,CSNK2A1,test,microglial cell,RA
0.0,0,CYB5R1,test,microglial cell,RA
0.0,0,ATP6AP1,test,microglial cell,RA
0.0,0,TCIRG1,test,microglial cell,RA
0.0,0,AXL,test,microglial cell,RA
0.0,0,PRKACB,test,microglial cell,RA
0.0,0,CTSL,test,microglial cell,RA
0.0,0,PPT1,test,microglial cell,RA
0.0,0,ULK2,test,microglial cell,RA
0.0,0,CACNB4,test,microglial cell,RA
0.0,0,PLAUR,test,microglial cell,RA
0.0,0,EEF2,test,microglial cell,RA
0.0,0,GM2A,test,microglial cell,RA
0.0,0,MERTK,test,microglial cell,RA
0.0,0,MGST2,test,microglial cell,RA
0.0,0,HSPA13,test,microglial cell,RA
0.0,0,COX7C,test,microglial cell,RA
0.0,0,MAP4K4,test,microglial cell,RA
0.0,0,ATF6,test,microglial cell,RA
0.0,0,SRP14,test,microglial cell,RA
0.0,0,FLT1,test,microglial cell,RA
1.0,0,CD4,test,microglial cell,RA
0.0,0,CLEC4E,test,microglial cell,RA
0.0,0,CFL1,test,microglial cell,RA
0.0,0,PRDX1,test,microglial cell,RA
0.0,0,ABL2,test,microglial cell,RA
0.0,0,GSTK1,test,microglial cell,RA
0.0,0,ACSL1,test,microglial cell,RA
0.0,0,CAMK1D,test,microglial cell,RA
0.0,0,MAP3K1,test,microglial cell,RA
0.0,0,VEGFB,test,microglial cell,RA
0.0,0,GBA,test,microglial cell,RA
0.0,0,DNMT3A,test,microglial cell,RA
0.0,0,TSPO,test,microglial cell,RA
0.0,0,THBD,test,microglial cell,RA
0.0,0,B4GALT1,test,microglial cell,RA
0.0,0,PFN1,test,microglial cell,RA
0.0,0,ACLY,test,microglial cell,RA
0.0,0,TAOK1,test,microglial cell,RA
0.0,0,PAK2,test,microglial cell,RA
0.0,0,PAK1,test,microglial cell,RA
0.0,0,A2M,test,microglial cell,RA
0.0,0,IL4R,test,microglial cell,RA
0.0,0,RNASE1,test,microglial cell,RA
0.0,0,HSPA8,test,microglial cell,RA
0.0,0,PI4KB,test,microglial cell,RA
0.0,0,FPR1,test,microglial cell,RA
0.0,0,GSTO1,test,microglial cell,RA
0.0,0,HDAC6,test,microglial cell,RA
0.0,0,PTPN12,test,microglial cell,RA
0.0,0,PLIN3,test,microglial cell,RA
0.0,0,HNRNPK,test,microglial cell,RA
0.0,0,CCND1,test,microglial cell,RA
0.0,0,HBB,test,microglial cell,RA
1.0,0,PTGS1,test,microglial cell,RA
0.0,0,ATP6V0E1,test,microglial cell,RA
0.0,0,RPL10,test,microglial cell,RA
0.0,0,LRP1,test,microglial cell,RA
0.0,0,KCNJ2,test,microglial cell,RA
0.0,0,GAPDH,test,microglial cell,RA
0.0,0,DDX39B,test,microglial cell,RA
0.0,0,ATM,test,microglial cell,RA
0.0,0,MRC1,test,microglial cell,RA
1.0,0,PTGER4,test,microglial cell,RA
0.0,0,PTGDS,test,microglial cell,RA
0.0,0,ATP2B1,test,microglial cell,RA
1.0,0,P2RX7,test,microglial cell,RA
0.0,0,KHSRP,test,microglial cell,RA
0.0,0,SERPINF1,test,microglial cell,RA
0.0,0,EGLN1,test,microglial cell,RA
0.0,0,HSP90AA1,test,microglial cell,RA
0.0,0,TNFRSF1B,test,microglial cell,RA
1.0,0,PDE1B,test,microglial cell,RA
0.0,0,INSR,test,microglial cell,RA
0.0,0,GLA,test,microglial cell,RA
0.0,0,PKM,test,microglial cell,RA
1.0,0,CCR2,test,microglial cell,RA
0.0,0,VIM,test,microglial cell,RA
1.0,0,SELPLG,test,microglial cell,RA
0.0,0,ABCA1,test,microglial cell,RA
0.0,0,GRB2,test,microglial cell,RA
0.0,0,CTDSP1,test,microglial cell,RA
1.0,0,PIK3CG,test,microglial cell,RA
1.0,0,FKBP1A,test,microglial cell,RA
0.0,0,SGK3,test,microglial cell,RA
0.0,0,FCER1G,test,microglial cell,RA
0.0,0,TGFBR2,test,microglial cell,RA
1.0,0,PDE8A,test,microglial cell,RA
0.0,0,CTNNB1,test,microglial cell,RA
0.0,0,ATF2,test,microglial cell,RA
0.0,0,GLS,test,microglial cell,RA
0.0,0,TXNRD1,test,microglial cell,RA
0.0,0,RXRA,test,microglial cell,RA
0.0,0,PCYT1A,test,microglial cell,RA
0.0,0,PLOD1,test,monocyte,RA
0.0,0,TBXAS1,test,monocyte,RA
0.0,0,MARK2,test,monocyte,RA
1.0,0,P2RX7,test,monocyte,RA
1.0,0,MAPK14,test,monocyte,RA
0.0,0,GSTK1,test,monocyte,RA
0.0,0,PRKCE,test,monocyte,RA
0.0,0,SGK3,test,monocyte,RA
0.0,0,BMP2K,test,monocyte,RA
0.0,0,CTNNB1,test,monocyte,RA
0.0,0,MAP3K1,test,monocyte,RA
0.0,0,MKNK1,test,monocyte,RA
